,article_id,author,category,number_of_comments,timestamp,title,article_link
1267,475759,حسن الركاز من هولندا,marocains-du-monde,30,2020-06-23 08:36:00,مغاربة عالقون بهولندا: العودة للوطن هدية ثمينة,https://www.hespress.com/marocains-du-monde/475759.html
1268,475933,هسبريس - أمال كنين ,marocains-du-monde,9,2020-06-25 03:00:00,"مخاوف ""الاتجار بالأعضاء"" تلف اختفاء مغربيات وأبنائهن بسوريا",https://www.hespress.com/marocains-du-monde/475933.html
1269,475978,هسبريس من الرباط,marocains-du-monde,17,2020-06-25 03:52:00,"الوفي تُطلق برنامجًا لتعبئة ""كفاءات مغاربة العالم""",https://www.hespress.com/marocains-du-monde/475978.html
1270,476051,صالح الخزاعي من خريبكة,marocains-du-monde,27,2020-06-25 18:28:00,مغاربة بإيطاليا يطالبون بتسهيل العودة إلى البلاد,https://www.hespress.com/marocains-du-monde/476051.html
1271,475703,هسبريس من الرباط ,marocains-du-monde,22,2020-06-23 12:00:00,"مغربيات يخضن ""مغامرة البحث"" عن أبناء معتقلين في سجون تركية‬",https://www.hespress.com/marocains-du-monde/475703.html
1272,475828,هسبريس - مصطفى شاكري,marocains-du-monde,92,2020-06-23 20:30:00,"الحكومة الإسبانية تعتزم تسهيل عبور المغاربة ""فرادى"" في الصيف‬",https://www.hespress.com/marocains-du-monde/475828.html
1273,476234,هسبريس - أمال كنين,marocains-du-monde,6,2020-06-28 09:23:00,المتاجرة بأطفال مغاربة في سوريا تعود إلى الواجهة‎,https://www.hespress.com/marocains-du-monde/476234.html
1274,476083,هسبريس - متابعة,marocains-du-monde,22,2020-06-25 20:28:00,"مصرع مغربية وطفليها في ""انهيار شرفة"" بإيطاليا",https://www.hespress.com/marocains-du-monde/476083.html
1275,476054,هسبريس من الرباط,marocains-du-monde,30,2020-06-26 07:00:00,"""مجلس الجالية"" يرصد أشكال التمييز ضد الشباب المغربي بأوروبا",https://www.hespress.com/marocains-du-monde/476054.html
1276,483127,رشيد الكويرتي من فاس,faits-divers,4,2020-09-04 08:13:00,"درك ""بوفكران"" يطيح بزعيم عصابة لسرقة السيارات",https://www.hespress.com/faits-divers/483127.html
1277,483098,جمال سماحي من تطوان ,faits-divers,17,2020-09-04 10:10:00,"جمعية تستنكر ""القتل العمد"" للدلافين بسواحل المغرب",https://www.hespress.com/faits-divers/483098.html
1278,483164,عبد الكريم هرواش من الناظور,faits-divers,0,2020-09-04 13:05:00,"ثغر مليلية يسجّل ثالث وفاة بفيروس ""كوفيد-19""",https://www.hespress.com/faits-divers/483164.html
1279,476142,هسبريس - أمال كنين,marocains-du-monde,13,2020-06-27 07:45:00,"قضية اختفاء مغربيات في ""الهول"" تصل البرلمان‬",https://www.hespress.com/marocains-du-monde/476142.html
1280,476138,هسبريس - وائل بورشاشن,marocains-du-monde,111,2020-06-27 16:00:00,التمييز يواجه الشباب المغربي في دول أوروبا .. العمل والسكن والدين,https://www.hespress.com/marocains-du-monde/476138.html
1281,483171,هسبريس من الرباط,faits-divers,2,2020-09-04 15:01:00,شرطة البيضاء تتصدى لترويج أقراص طبية مخدرة,https://www.hespress.com/faits-divers/483171.html
1282,483158,مصطفى البكار من تزنيت,faits-divers,1,2020-09-04 13:53:00,"""الأطلسي"" يلفظ جثة شاب بشاطئ سيدي بولفضايل",https://www.hespress.com/faits-divers/483158.html
1283,483185,هسبريس من الرباط,faits-divers,11,2020-09-04 17:20:00,القوات المساعدة تحبط عملية تهريب دولي للمخدرات,https://www.hespress.com/faits-divers/483185.html
1284,483189,هسبريس من القصر الكبير,faits-divers,0,2020-09-04 18:15:00,شرطة القصر الكبير توقف متورطا في جريمة قتل,https://www.hespress.com/faits-divers/483189.html
1285,483201,رشيد بيجيكن من أكادير ,faits-divers,6,2020-09-04 19:58:00,الغموض يلف العثور على جثة سيدة في بيوكرى,https://www.hespress.com/faits-divers/483201.html
1286,483225,أيوب صدور من تطوان ,faits-divers,8,2020-09-05 01:48:00,‪وفاة رضيعة تثير غضبا ضواحي إقليم شفشاون‬,https://www.hespress.com/faits-divers/483225.html
1287,483213,رشيد بيجيكن من اشتوكة آيت باها,faits-divers,7,2020-09-05 02:22:00,الدرك يوقف متورطين في اعتداء نواحي اشتوكة,https://www.hespress.com/faits-divers/483213.html
1288,483217,إبراهيم مغراوي من مراكش,faits-divers,8,2020-09-05 03:50:00,حملة توقف مئات الدراجات النارية بضواحي الحوز,https://www.hespress.com/faits-divers/483217.html
1289,483224,هسبريس من الرباط,faits-divers,47,2020-09-04 22:50:00,"الفرقة الوطنية تدخل على الخط في قضية قناة ""فيروسات بلا حدود""",https://www.hespress.com/faits-divers/483224.html
1290,483247,هسبريس من الرباط,faits-divers,14,2020-09-05 15:22:00,الأمن يوقف قاصرَين بسبب أعمال إجرام في القنيطرة,https://www.hespress.com/faits-divers/483247.html
1291,483259,محمد ايت حساين من تنغير,faits-divers,10,2020-09-05 16:15:00,"""كورونا"" في تنغير .. إصابة 14 عاملا بمنجم الفضة",https://www.hespress.com/faits-divers/483259.html
1292,483287,هسبريس من الرباط,faits-divers,36,2020-09-05 18:30:00,أمريكي من أصل مغربيّ يشهر مسدسا في مدينة سلا,https://www.hespress.com/faits-divers/483287.html
1293,480415,هسبريس من الرباط,art-et-culture,0,2020-08-06 22:10:00,"""بيت الشعر"" يتضامن مع ضحايا ""انفجار لبنان""‎",https://www.hespress.com/art-et-culture/480415.html
1294,483228,هسبريس من الناظور (صور: محمد العبوسي),faits-divers,6,2020-09-05 08:01:00,العثور على جثّة متحلّلة داخل سيّارة بمدينة النّاظور,https://www.hespress.com/faits-divers/483228.html
1295,480365,هسبريس من الرباط,art-et-culture,11,2020-08-07 04:33:00,"فنانو الفنادق يطالبون بالإنقاذ من ""عطالة قسرية""",https://www.hespress.com/art-et-culture/480365.html
1296,483153,حميد رزقي من الفقيه بنصالح,faits-divers,1,2020-09-05 00:20:00,درك ولد زيدوح يفكك عصابة متخصصة في السرقة,https://www.hespress.com/faits-divers/483153.html
1297,480299,محمد سعيد احجيوج*,art-et-culture,6,2020-08-06 03:17:00,"""بلد للموت"" للطايع .. رواية تغوص في تجارب ""شخصيات هامشية""",https://www.hespress.com/art-et-culture/480299.html
1298,480404,الحافظ الزبور*,art-et-culture,2,2020-08-07 05:00:00,"""فتنة الصحراء"" لمحمد سالم الشرقاوي .. ثنائية السيرة والإخلاص",https://www.hespress.com/art-et-culture/480404.html
1299,483236,هسبريس من الرباط,faits-divers,51,2020-09-05 12:05:00,رصاصة في البطن توقف لصّا هدّد أمنيين بالخميسات,https://www.hespress.com/faits-divers/483236.html
1300,483233,هسبريس من الرباط,faits-divers,27,2020-09-05 10:25:00,تدخلات أمنية تضبط مليون قنينة مشروبات كحولية,https://www.hespress.com/faits-divers/483233.html
1301,480505,هسبريس - وائل بورشاشن,art-et-culture,30,2020-08-07 23:20:00,"محمد وقيدي في ذمة الله .. المشهد الثقافي يفقد رائد ""الإبستمولوجيا""",https://www.hespress.com/art-et-culture/480505.html
1302,480483,هسبريس من الرباط,art-et-culture,3,2020-08-08 06:38:00,"جيهان بوكرين تطلق ""حرية"" أمام ""الظلم والميز""‎",https://www.hespress.com/art-et-culture/480483.html
1303,480475,هسبريس - وائل بورشاشن,art-et-culture,12,2020-08-08 08:46:00,دندش تصدر تحقيقا للقاضي بن العربي في 6 أجزاء,https://www.hespress.com/art-et-culture/480475.html
1304,480515,محمد بنعزيز,art-et-culture,16,2020-08-08 07:00:00,"أفلام العالم في زمن منصة ""نتفليكس"".. متعة الناقد ومحنة الرقيب",https://www.hespress.com/art-et-culture/480515.html
1305,480407,هسبريس - وائل بورشاشن,art-et-culture,9,2020-08-09 01:10:00,محمد أديب السلاوي .. إعلاميّ وكاتب آمن بالإصلاح وتشجيع الثقافة,https://www.hespress.com/art-et-culture/480407.html
1306,480609,هسبريس - وائل بورشاشن,art-et-culture,27,2020-08-09 07:55:00,مثقّفون يدعمون تحرر لبنان من القيود الطائفية والطبقة الفاسدة,https://www.hespress.com/art-et-culture/480609.html
1307,480430,هسبريس - وائل بورشاشن,art-et-culture,16,2020-08-09 16:00:00,"""ذاكرة مدينة"" .. كتاب ينفض غبار النسيان عن سيدي يحيى الغرب",https://www.hespress.com/art-et-culture/480430.html
1308,480610,هسبريس من الرباط,art-et-culture,14,2020-08-10 03:00:00,"الأكاديمي لحسن مادي يبدد القلق عبر ""التربية على القيم الإنسانية""",https://www.hespress.com/art-et-culture/480610.html
1309,480748,هسبريس - وائل بورشاشن,art-et-culture,2,2020-08-11 07:27:00,التطورات الوبائية تمدد إغلاق المتاحف في الرباط,https://www.hespress.com/art-et-culture/480748.html
1310,480891,أنور الجندي*,art-et-culture,20,2020-08-12 07:00:00,"الفنان أنور الجندي يتذكر لبنان .. ""سيناريو القدر"" والحاجة بنمزيان",https://www.hespress.com/art-et-culture/480891.html
1311,480914,هسبريس من الرباط,art-et-culture,2,2020-08-12 10:25:00,"""سفر الأحزان"" .. رواية جديدة لهشام بن الشاوي‎",https://www.hespress.com/art-et-culture/480914.html
1312,480802,هسبريس - وائل بورشاشن,art-et-culture,4,2020-08-12 02:15:00,"""لن تركع لخراب الأرض"" .. قصيدة مغربية تحكي مستقبل بيروت",https://www.hespress.com/art-et-culture/480802.html
1313,483568,أيوب صدور من تطوان ,regions,2,2020-09-08 23:24:00,"جهة طنجة تحصي 118 إصابة بفيروس ""كورونا""",https://www.hespress.com/regions/483568.html
1314,480720,فؤاد زويريق,art-et-culture,6,2020-08-11 08:00:00,"ممثلون شباب مغاربة في الميزان .. موهبة متدفقة تنتظر ""الامتنان""",https://www.hespress.com/art-et-culture/480720.html
1315,480951,هسبريس من الرباط,art-et-culture,6,2020-08-12 15:10:00,"وفاة الفنان عبد الرزاق بابا بسبب ""فيروس كورونا""",https://www.hespress.com/art-et-culture/480951.html
1316,483565,هسبريس من بني ملال,regions,0,2020-09-09 01:08:00,جهة بني ملال تسجل 160 إصابة جديدة بالفيروس,https://www.hespress.com/regions/483565.html
1317,483550,رشيد بيجيكن من أكادير ,regions,4,2020-09-09 03:11:00,كلميم وادنون تراهن على نجاح الدخول المدرسي,https://www.hespress.com/regions/483550.html
1318,480835,هسبريس من الرباط,art-et-culture,9,2020-08-12 08:15:00,كُرّاسَة تتخصص في تقعيد الخطّ المغربيّ المبسوط,https://www.hespress.com/art-et-culture/480835.html
1319,483523,أيوب صدور من تطوان,regions,3,2020-09-09 05:21:00,تطوان تختار التحسيس والتناوب لإنجاح الدراسة‎,https://www.hespress.com/regions/483523.html
1320,483579,محمد ايت حساين,regions,5,2020-09-09 04:52:00,تفاصيل الحالة الوبائية في جهة درعة - تافيلالت,https://www.hespress.com/regions/483579.html
1321,483661,عبد الكريم هرواش من الناظور,regions,1,2020-09-09 20:40:00,مليلية تسجّل 36 إصابة بالفيروس خلال يوم واحد,https://www.hespress.com/regions/483661.html
1322,483569,عبد الكريم هرواش من الناظور,regions,10,2020-09-09 06:30:00,جهة الشّرق تسجل أعلى حصيلة من انتشار الوباء,https://www.hespress.com/regions/483569.html
1323,483670,أيوب صدور من تطوان,regions,6,2020-09-09 21:35:00,تفاصيل الحالة الوبائية بجهة طنجة تطوان الحسيمة,https://www.hespress.com/regions/483670.html
1324,483658,هسبريس - محمد الراجي ,regions,24,2020-09-09 23:00:00,"سلا تعيش أجواء ""الحجر الصحي"" بعد ارتفاع الإصابات بـ ""كورونا""",https://www.hespress.com/regions/483658.html
1325,481564,هسبريس - محمد لديب,economie,1,2020-08-19 02:09:00,مهنيون: شبح الإفلاس يهدد مقاولات النقل الطرقي,https://www.hespress.com/economie/481564.html
1326,481496,حسن الركاز من هولندا,economie,15,2020-08-18 13:20:00,طائرات إضافية للنقل الجوي بين المغرب وهولندا,https://www.hespress.com/economie/481496.html
1327,483684,هسبريس من الرباط,regions,19,2020-09-09 22:43:00,تعيينات أمنية جديدة في الدار البيضاء والصويرة,https://www.hespress.com/regions/483684.html
1328,483672,إبراهيم مغراوي من مراكش,regions,2,2020-09-09 21:04:00,سائقون مهنيون يتبرعون بأكياس الدم في مراكش,https://www.hespress.com/regions/483672.html
1329,481535,هسبريس - عبد السلام الشامخ,economie,39,2020-08-19 09:00:00,"""شبح"" التّقويم الهيكلي يطلّ مع ارتفاع اللجوء إلى الاقتراض الخارجي",https://www.hespress.com/economie/481535.html
1330,481515,هسبريس من الرباط,economie,26,2020-08-19 15:00:00,"تقرير يتوقع ""انكماشا"" في الاقتصاد وارتفاع عجز الميزانية بالمغرب",https://www.hespress.com/economie/481515.html
1331,481434,هسبريس ـ محمد لديب,economie,38,2020-08-18 12:00:00,"""كورونا"" يخفض تشغيل فنادق ومنتجعات مراكش بمعدلات قياسية",https://www.hespress.com/economie/481434.html
1332,481613,هسبريس من الرباط,economie,9,2020-08-19 21:10:00,"""تدقيق استراتيجي"" للضمان الاجتماعي بمليون درهم",https://www.hespress.com/economie/481613.html
1333,481640,هسبريس – محمد لديب,economie,21,2020-08-20 05:30:00,"واردات المغرب من المنتجات الغذائية الأجنبية تنتعش في زمن ""كورونا""",https://www.hespress.com/economie/481640.html
1334,481603,هسبريس من الرباط,economie,35,2020-08-20 11:26:00,"""كورونا"" تفرض التقشف في قانون المالية لـ2021",https://www.hespress.com/economie/481603.html
1335,481572,هسبريس من الرباط,economie,13,2020-08-19 12:10:00,تراجع أثمان المواد الغذائية وارتفاع في المحروقات‎,https://www.hespress.com/economie/481572.html
1336,481531,هسبريس – محمد لديب,economie,6,2020-08-20 15:00:00,تراجع الصادرات يرخي بظلاله على أداء قطاع الصناعات الصيدلية,https://www.hespress.com/economie/481531.html
1337,481673,هسبريس من الرباط,economie,8,2020-08-20 18:29:00,المطارات المغربية تغري شركة بلجيكية للنقل الجوي,https://www.hespress.com/economie/481673.html
1338,481683,هسبريس من الرباط,economie,20,2020-08-21 09:00:00,"الطموح الحكومي بتحقيق ""نمو 5.4 %"" يواجه تحديات بالجملة",https://www.hespress.com/economie/481683.html
1339,481585,هسبريس من الرباط,economie,20,2020-08-23 10:10:00,مسودة قانون تفرض توازن الجنسين في الشركات,https://www.hespress.com/economie/481585.html
1340,481964,هسبريس من الرباط,economie,15,2020-08-23 13:40:00,"""مرجان"" يفحص سلامة المستخدمين من الفيروس",https://www.hespress.com/economie/481964.html
1341,481859,هسبريس - محمد لديب,economie,55,2020-08-23 00:00:00,"""كورونا"" يخفض استهلاك المغاربة للخمور المستوردة من أوروبا",https://www.hespress.com/economie/481859.html
1342,481842,هسبريس - محمد الراجي,economie,94,2020-08-22 10:00:00,وزير سابق يقدم معطيات صادمة عن ضعف جهاز مراقبة الشغل,https://www.hespress.com/economie/481842.html
1343,481961,هسبريس من الرباط,economie,0,2020-08-24 07:20:00,مؤشر بورصة الدار البيضاء يواصل الأداء السلبي,https://www.hespress.com/economie/481961.html
1344,481965,هسبريس من الرباط,economie,7,2020-08-23 21:40:00,صرف الدرهم يتحسن بالدولار ويتراجع مقابل اليورو,https://www.hespress.com/economie/481965.html
1345,483106,هسبريس - محمد الراجي,societe,20,2020-09-06 13:00:00,بحث يرصد عقبات تسجيل مواليد مهاجرين ولاجئين مقيمين بالمغرب,https://www.hespress.com/societe/483106.html
1346,483360,هسبريس - محمد الراجي,societe,21,2020-09-07 01:10:00,"مرصد السجون يبادر إلى إنهاء إضراب ""معتقلي الريف"" عن الطعام",https://www.hespress.com/societe/483360.html
1347,481963,هسبريس من الرباط,economie,7,2020-08-24 11:53:00,بنك المغرب يضخ تسبيقات بقيمة 119.2 مليار درهم‎,https://www.hespress.com/economie/481963.html
1348,483383,هسبريس من الرباط,societe,60,2020-09-06 21:00:00,"وزارة التربية تشرح حيثيات اعتماد ""التعليم عن بعد""",https://www.hespress.com/societe/483383.html
1349,483370,هسبريس من الرباط,societe,228,2020-09-06 17:55:00,المغرب يسجل 2234 إصابة جديدة مؤكدة بكورونا خلال 24 ساعة,https://www.hespress.com/societe/483370.html
1350,483365,هسبريس من الرباط,societe,10,2020-09-07 09:16:00,مبادرة مستقل: وضعية الشباب مقلقة جدا بالمغرب,https://www.hespress.com/societe/483365.html
1351,483374,هسبريس من الرباط,societe,23,2020-09-07 06:15:00,"فيدرالية تدعو أمزازي إلى إنصاف ""تلاميذ الخاص""",https://www.hespress.com/societe/483374.html
1352,483345,هسبريس - محمد الراجي,societe,25,2020-09-07 11:00:00,"""استهتار مؤسسات"" بإجراءات الوقاية من كورونا يهدد بتفاقم الوباء",https://www.hespress.com/societe/483345.html
1353,483395,ياسين أوشن,societe,8,2020-09-07 10:10:00,"""النهج"" يدعو إلى إطلاق سراح معتقلي بني تجيت",https://www.hespress.com/societe/483395.html
1354,483414,هسبريس - محمد الراجي (صور: منير امحيمدات) ,societe,110,2020-09-07 13:00:00,"موسم الدراسة ينطلق بـ""فوضى الخواص"" واكتظاظ مدارس عمومية",https://www.hespress.com/societe/483414.html
1355,483425,هسبريس - عبد السلام الشامخ,societe,4,2020-09-07 13:30:00,"الوساطة تراهن على إبعاد ""معتقلي الريف"" عن تحدي الأمعاء الفارغة",https://www.hespress.com/societe/483425.html
1356,483440,هسبريس من الرباط,societe,57,2020-09-07 18:05:00,المغرب يسجل 1386 إصابة جديدة مؤكدة بكورونا خلال 24 ساعة,https://www.hespress.com/societe/483440.html
1357,483435,هسبريس من الرباط,societe,105,2020-09-07 15:00:00,"فيروس ""كورونا"" يتسلل بين الأطر التربويّة ويصيب مدراء وأساتذة",https://www.hespress.com/societe/483435.html
1358,483457,هسبريس من الرباط ,societe,40,2020-09-07 19:14:00,الزفزافي وأحمجيق يقرران رفع الإضراب عن الطعام,https://www.hespress.com/societe/483457.html
1359,483432,هسبريس من الرباط,societe,104,2020-09-07 14:20:00,"""تكديس التلاميذ"" يثير الاستنفار في وزارة التربية",https://www.hespress.com/societe/483432.html
1360,483431,هسبريس من الرباط,societe,71,2020-09-07 17:00:00,"التامك ينتقد ""النواب"" ويرفض ""المعاملة التفضيلية"" لمعتقلي الريف",https://www.hespress.com/societe/483431.html
1361,483409,هسبريس من الرباط (رسم: عماد السنوني),societe,60,2020-09-07 16:00:00,"أطباء يحذرون من ""انتحار المراهقين"" ويوصون بالتعليم الحضوري",https://www.hespress.com/societe/483409.html
1362,483452,هسبريس من الرباط,societe,17,2020-09-07 19:00:00,التحاليل تستبعد أزيد من مليوني حالة.. ومعدل الفتك يقارب 2 بالمائة,https://www.hespress.com/societe/483452.html
1363,474586,هسبريس - عبد الرحيم العسري,marocains-du-monde,49,2020-06-12 12:00:00,هذه حقيقة استثناء مغاربة عالقين وأصحاب السيارات من الإجلاء,https://www.hespress.com/marocains-du-monde/474586.html
1364,483464,هسبريس من الدار البيضاء,societe,29,2020-09-07 21:02:00,"أول حالة ""كورونا"" في مدرسة خصوصية بالبيضاء",https://www.hespress.com/societe/483464.html
1365,483459,هسبريس من الرباط ,societe,29,2020-09-07 20:05:00,الإقبال على التعليم الحضوري يتجاوز 95% بالرباط,https://www.hespress.com/societe/483459.html
1366,474697,هسبريس من الرباط,marocains-du-monde,58,2020-06-13 12:00:00,"إلياس الطاهري .. قصة ""جورج فلويد"" مغربي مات ""مخنوقا"" بإسبانيا‎",https://www.hespress.com/marocains-du-monde/474697.html
1367,474529,هسبريس - نورالدين إكجان,marocains-du-monde,32,2020-06-11 23:06:00,"عالقون بآسيا وكندا يشْكون ""شُح المعلومة""‬ بشأن العودة إلى البلاد",https://www.hespress.com/marocains-du-monde/474529.html
1368,474803,هسبريس من الرباط,marocains-du-monde,14,2020-06-14 11:20:00,ائتلاف يطالب إسبانيا بالتحقيق في مقتل الطاهري‎,https://www.hespress.com/marocains-du-monde/474803.html
1369,474815,هسبريس من الرباط,marocains-du-monde,20,2020-06-14 14:30:00,"""بلا حدود"" يدخل على خطّ قتل الطاهري في إسبانيا‎",https://www.hespress.com/marocains-du-monde/474815.html
1370,474916,هسبريس - نور الدين إكجان,marocains-du-monde,38,2020-06-15 16:00:00,"عائلة الطاهري تطالب السلطات بالتحقيق في مقتل ""فلويد المغربي""",https://www.hespress.com/marocains-du-monde/474916.html
1371,474956,عبد السلام الشامخ من إسطنبول (صور: سفيان بالكوري),marocains-du-monde,14,2020-06-15 20:00:00,"مغاربة عالقون بإسطنبول يلجؤون إلى القنصلية للمطالبة بـ""الطيارة""",https://www.hespress.com/marocains-du-monde/474956.html
1372,474802,هسبريس من الرباط,marocains-du-monde,10,2020-06-14 19:18:00,"‬""العصبة"" تطالب بالتحقيق في وفاة مغربي بإسبانيا",https://www.hespress.com/marocains-du-monde/474802.html
1373,474975,هسبريس – محمد لديب,marocains-du-monde,10,2020-06-16 09:05:00,ائتلاف: خنق الطاهري شجرة تخفي غابة انتهاكات,https://www.hespress.com/marocains-du-monde/474975.html
1374,474917,فاطمة تيمجردين من برلين,marocains-du-monde,0,2020-06-16 01:30:00,أمسية أدبية تنعش نبض الثقافة المغربية في برلين,https://www.hespress.com/marocains-du-monde/474917.html
1375,475023,هسبريس من الرباط,marocains-du-monde,25,2020-06-16 14:05:00,رفع وتيرة ترحيل مغاربة عالقين في تركيا بـ15 رحلة,https://www.hespress.com/marocains-du-monde/475023.html
1376,474862,هسبريس - عبد الرحيم العسري,marocains-du-monde,240,2020-06-14 20:00:00,"المغرب يشترط شهادة الخلو من كورونا في عملية ""عبور 2020""",https://www.hespress.com/marocains-du-monde/474862.html
1377,474979,هسبريس من الرباط,marocains-du-monde,63,2020-06-15 21:00:00,المغرب يشرع في إجلاء عالقين بتركيا .. والحجر الصحي بتطوان,https://www.hespress.com/marocains-du-monde/474979.html
1378,475125,هسبريس من الرباط,marocains-du-monde,12,2020-06-17 11:15:00,الوفي ترأس اجتماع رقمنة الخدمات الموجّهة للجالية,https://www.hespress.com/marocains-du-monde/475125.html
1379,475356,هسبريس من الرباط,marocains-du-monde,10,2020-06-19 12:38:00,استئناف تدريجي لخدمات قنصلية فرنسا بالمغرب,https://www.hespress.com/marocains-du-monde/475356.html
1380,475167,هسبريس - نورالدين إكجان,marocains-du-monde,42,2020-06-17 19:00:00,"ملف مقتل ""فلويد المغربي"" يصل إلى مكتب رئيس الحكومة الإسبانية",https://www.hespress.com/marocains-du-monde/475167.html
1381,475060,هسبريس - وائل بورشاشن,marocains-du-monde,41,2020-06-17 06:00:00,"مغاربة عالقون ينتقدون غموض ""برنامج الترحيل"" وتناقض الحكومة",https://www.hespress.com/marocains-du-monde/475060.html
1382,475406,هسبريس - مصطفى شاكري,marocains-du-monde,20,2020-06-19 19:15:00,"المدعي العام بألميريا يفتح التحقيق في قضية مقتل ""فلويد المغربي""‬",https://www.hespress.com/marocains-du-monde/475406.html
1383,475407,هسبريس من الرباط,medias,8,2020-06-24 01:00:00,"هكذا تنهج بلدان آليات ""المحاصرة الإعلامية"" لفكر تنظيم ""داعش""",https://www.hespress.com/medias/475407.html
1384,475473,هسبريس من الرباط,marocains-du-monde,117,2020-06-20 12:10:00,السلطات المغربية تبرمج رحلات لإجلاء العالقين من عدة دول بالعالم,https://www.hespress.com/marocains-du-monde/475473.html
1385,475954,هسبريس - و.م.ع,medias,15,2020-06-24 18:30:00,"المرض ينهي حياة ""الصحفي الأنيق"" رمزي صوفيا",https://www.hespress.com/medias/475954.html
1386,476115,هسبريس من الرباط,medias,16,2020-06-26 08:15:00,"مهنيو ""ميدي1 تيفي"" يحتجون بالشارة الحمراء‎",https://www.hespress.com/medias/476115.html
1387,476004,هسبريس من الرباط,medias,6,2020-06-25 08:10:00,الجمعية الوطنية للإعلام والناشرين ترى النور,https://www.hespress.com/medias/476004.html
1388,476148,هسبريس من الرباط,medias,0,2020-06-26 14:22:00,الفردوس يلتقي مهنيين لتدارس إشكالات الصحافة‎,https://www.hespress.com/medias/476148.html
1389,475983,هسبريس من الرباط,medias,19,2020-06-24 22:00:00,رصيف الصحافة: أمن مراكش يطيح بمتورطين في الإجهاض السري,https://www.hespress.com/medias/475983.html
1390,476077,هسبريس من الرباط,medias,13,2020-06-25 22:40:00,"""مومو مورنينغ شو"" يعود بعد الحجر داخل الإذاعة",https://www.hespress.com/medias/476077.html
1391,476210,هسبريس من الرباط,medias,33,2020-06-26 22:20:00,"رصيف الصحافة: المغاربة وجها لوجه مع مخاطر فيروس ""كورونا""",https://www.hespress.com/medias/476210.html
1392,476156,هسبريس - عبد الرحيم العسري,medias,72,2020-06-26 15:00:00,المغرب يخصص 200 مليون درهم لإنقاذ قطاع الصحافة المكتوبة,https://www.hespress.com/medias/476156.html
1393,476200,هسبريس من الدار البيضاء,medias,5,2020-06-27 02:35:00,"الراضي: اتهامي بتلقي ""تمويلات خارجية"" سخيف",https://www.hespress.com/medias/476200.html
1394,476211,هسبريس من الرباط,medias,9,2020-06-27 09:18:00,"نقابة الصحافة تصف قرارات ""ميدي1"" بالتعسفية",https://www.hespress.com/medias/476211.html
1395,476101,هسبريس من الرباط,medias,37,2020-06-25 22:05:00,"رصيف الصحافة: هل دخل المغرب مرحلة ذروة انتشار ""كوفيد-19""؟",https://www.hespress.com/medias/476101.html
1396,476079,هسبريس من الرباط,medias,168,2020-06-25 19:10:00,وزارة الصحة تفاجئ المغاربة بإلغاء الندوة المباشرة لحصيلة كورونا,https://www.hespress.com/medias/476079.html
1397,475963,هسبريس من الرباط,medias,15,2020-06-24 19:12:00,"شبهة ""تمويلات خارجية"" تعيد الراضي إلى التحقيق",https://www.hespress.com/medias/475963.html
1398,476403,هسبريس من الرباط,medias,97,2020-06-28 22:00:00,"رصيف الصحافة: موجة ""كورونا"" الثانية تربك عودة مغاربة العالم",https://www.hespress.com/medias/476403.html
1399,476171,هسبريس - عبد الرحيم العسري,medias,10,2020-06-27 01:30:00,"نواب يطالبون بتقوية المقاولة الصحافية لمحاربة ""الأخبار الزائفة""",https://www.hespress.com/medias/476171.html
1400,476514,هسبريس من الرباط,medias,61,2020-06-29 22:00:00,"رصيف الصحافة: ""مظلة حديدية"" تكلف الرباط 4 مليارات سنتيم",https://www.hespress.com/medias/476514.html
1401,476252,هسبريس من الرباط,medias,33,2020-06-27 20:00:00,"رصيف الصحافة: هولدينغ مولاي رشيد ينفتح على صناعة ""شيبس""",https://www.hespress.com/medias/476252.html
1402,476567,هسبريس من الرباط,medias,23,2020-06-30 14:55:00,هسبريس تترأس قطب الصحافة الإلكترونية بجمعية الإعلام والناشرين,https://www.hespress.com/medias/476567.html
1403,483210,هسبريس من الرباط,societe,3,2020-09-04 21:40:00,إجراء مبسط لدخول المهنيين الأجانب إلى المغرب,https://www.hespress.com/societe/483210.html
1404,483163,هسبريس من الرباط,societe,81,2020-09-04 20:00:00,إضراب معتقلي الريف يصل البرلمان ومطالب بتدخل العثماني والرميد,https://www.hespress.com/societe/483163.html
1405,483186,هسبريس من الرباط,societe,97,2020-09-04 18:00:00,المغرب يسجل 1750 إصابة جديدة مؤكدة بكورونا خلال 24 ساعة,https://www.hespress.com/societe/483186.html
1406,483196,هسبريس من الرباط,societe,31,2020-09-05 08:00:00,"استهدافُ ""كورونا"" للمسنّين والمرضى يرفعُ معدّل الإماتة بالمغرب",https://www.hespress.com/societe/483196.html
1407,483183,هسبريس - عبد الإله شبل,societe,14,2020-09-04 22:40:00,"""نزيف"" يضرب مكاتب الكونفدرالية الديمقراطية للشغل",https://www.hespress.com/societe/483183.html
1408,483199,هسبريس - أمال كنين (صور: سفيان بلكوري),societe,79,2020-09-04 21:00:00,"""موسم الهجرة"" من مدارس خاصة إلى عمومية .. إجبار أم اختيار؟",https://www.hespress.com/societe/483199.html
1409,483195,هسبريس من الرباط,societe,8,2020-09-05 07:30:00,باحث يدعو إلى طابع مؤسساتي للتعليم عن بُعد,https://www.hespress.com/societe/483195.html
